year,jornada,date,stadium,teamA,logo_teamA,teamB,logo_teamB,scoreTeamA,scoreTeamB,winner,winnerAsNumeric
2018,24,18 Feb 18,Anoeta,Sociedad,Sociedad.jpg,Levante,Levante.jpg,3,0,Sociedad,1
2018,24,18 Feb 18,Benito Villamarín,Real Betis,Real Betis.jpg,Real Madrid,Real Madrid.jpg,3,5,Real Madrid,2
2018,24,17 Feb 18,Mendizorroza,Alavés,Alavés.jpg,Deportivo,Deportivo.jpg,1,0,Alavés,1
2018,24,18 Feb 18,RCDE Stadium,Espanyol,Espanyol.jpg,Villarreal,Villarreal.jpg,1,1,Draw,0
2018,24,19 Feb 18,Coliseum Alfonso Pérez,Getafe,Getafe.jpg,Celta,Celta.jpg,3,0,Getafe,1
2018,24,17 Feb 18,Municipal de Ipurua,Eibar,Eibar.jpg,Barcelona,Barcelona.jpg,0,2,Barcelona,2
2018,24,16 Feb 18,Municipal Montilivi,Girona,Girona.jpg,Leganés,Leganés.jpg,3,0,Girona,1
2018,24,17 Feb 18,Gran Canaria,Las Palmas,Las Palmas.jpg,Sevilla,Sevilla.jpg,1,2,Sevilla,2
2018,24,18 Feb 18,Wanda Metropolitano,Atlético,Atlético.jpg,Athletic,Athletic.jpg,2,0,Atlético,1
2018,24,17 Feb 18,La Rosaleda,Málaga,Málaga.jpg,Valencia,Valencia.jpg,1,2,Valencia,2
2018,25,26 Feb 18,Ciutat de Valencia,Levante,Levante.jpg,Real Betis,Real Betis.jpg,0,2,Real Betis,2
2018,25,25 Feb 18,Mestalla,Valencia,Valencia.jpg,Sociedad,Sociedad.jpg,2,1,Valencia,1
2018,25,24 Feb 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Alavés,Alavés.jpg,4,0,Real Madrid,1
2018,25,23 Feb 18,Municipal Riazor,Deportivo,Deportivo.jpg,Espanyol,Espanyol.jpg,0,0,Draw,0
2018,25,25 Feb 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Getafe,Getafe.jpg,1,0,Villarreal,1
2018,25,24 Feb 18,Abanca Balaídos,Celta,Celta.jpg,Eibar,Eibar.jpg,2,0,Celta,1
2018,25,24 Feb 18,Camp Nou,Barcelona,Barcelona.jpg,Girona,Girona.jpg,6,1,Barcelona,1
2018,25,24 Feb 18,Municipal de Butarque,Leganés,Leganés.jpg,Las Palmas,Las Palmas.jpg,0,0,Draw,0
2018,25,25 Feb 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Atlético,Atlético.jpg,2,5,Atlético,2
2018,25,25 Feb 18,San Mamés,Athletic,Athletic.jpg,Málaga,Málaga.jpg,2,1,Athletic,1
2018,26,01 Mar 18,Mendizorroza,Alavés,Alavés.jpg,Levante,Levante.jpg,1,0,Alavés,1
2018,26,01 Mar 18,Benito Villamarín,Real Betis,Real Betis.jpg,Sociedad,Sociedad.jpg,0,0,Draw,0
2018,26,27 Feb 18,RCDE Stadium,Espanyol,Espanyol.jpg,Real Madrid,Real Madrid.jpg,1,0,Espanyol,1
2018,26,28 Feb 18,Coliseum Alfonso Pérez,Getafe,Getafe.jpg,Deportivo,Deportivo.jpg,3,0,Getafe,1
2018,26,28 Feb 18,Municipal de Ipurua,Eibar,Eibar.jpg,Villarreal,Villarreal.jpg,1,0,Eibar,1
2018,26,01 Mar 18,Gran Canaria,Las Palmas,Las Palmas.jpg,Barcelona,Barcelona.jpg,1,1,Draw,0
2018,26,28 Feb 18,Wanda Metropolitano,Atlético,Atlético.jpg,Leganés,Leganés.jpg,4,0,Atlético,1
2018,26,28 Feb 18,La Rosaleda,Málaga,Málaga.jpg,Sevilla,Sevilla.jpg,0,1,Sevilla,2
2018,26,28 Feb 18,San Mamés,Athletic,Athletic.jpg,Valencia,Valencia.jpg,1,1,Draw,0
2018,26,27 Feb 18,Municipal Montilivi,Girona,Girona.jpg,Celta,Celta.jpg,1,0,Girona,1
2018,27,04 Mar 18,Ciutat de Valencia,Levante,Levante.jpg,Espanyol,Espanyol.jpg,1,1,Draw,0
2018,27,04 Mar 18,Mestalla,Valencia,Valencia.jpg,Real Betis,Real Betis.jpg,2,0,Valencia,1
2018,27,04 Mar 18,Anoeta,Sociedad,Sociedad.jpg,Alavés,Alavés.jpg,2,1,Sociedad,1
2018,27,03 Mar 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Getafe,Getafe.jpg,3,1,Real Madrid,1
2018,27,03 Mar 18,Municipal Riazor,Deportivo,Deportivo.jpg,Eibar,Eibar.jpg,1,1,Draw,0
2018,27,03 Mar 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Girona,Girona.jpg,0,2,Girona,2
2018,27,05 Mar 18,Abanca Balaídos,Celta,Celta.jpg,Las Palmas,Las Palmas.jpg,2,1,Celta,1
2018,27,04 Mar 18,Camp Nou,Barcelona,Barcelona.jpg,Atlético,Atlético.jpg,1,0,Barcelona,1
2018,27,03 Mar 18,Municipal de Butarque,Leganés,Leganés.jpg,Málaga,Málaga.jpg,2,0,Leganés,1
2018,27,03 Mar 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Athletic,Athletic.jpg,2,0,Sevilla,1
2018,28,10 Mar 18,Coliseum Alfonso Pérez,Getafe,Getafe.jpg,Levante,Levante.jpg,0,1,Levante,2
2018,28,12 Mar 18,Mendizorroza,Alavés,Alavés.jpg,Real Betis,Real Betis.jpg,1,3,Real Betis,2
2018,28,11 Mar 18,RCDE Stadium,Espanyol,Espanyol.jpg,Sociedad,Sociedad.jpg,2,1,Espanyol,1
2018,28,10 Mar 18,Municipal de Ipurua,Eibar,Eibar.jpg,Real Madrid,Real Madrid.jpg,1,2,Real Madrid,2
2018,28,09 Mar 18,Municipal Montilivi,Girona,Girona.jpg,Deportivo,Deportivo.jpg,2,0,Girona,1
2018,28,11 Mar 18,Gran Canaria,Las Palmas,Las Palmas.jpg,Villarreal,Villarreal.jpg,0,2,Villarreal,2
2018,28,11 Mar 18,Wanda Metropolitano,Atlético,Atlético.jpg,Celta,Celta.jpg,3,0,Atlético,1
2018,28,10 Mar 18,La Rosaleda,Málaga,Málaga.jpg,Barcelona,Barcelona.jpg,0,2,Barcelona,2
2018,28,11 Mar 18,San Mamés,Athletic,Athletic.jpg,Leganés,Leganés.jpg,2,0,Athletic,1
2018,28,10 Mar 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Valencia,Valencia.jpg,0,2,Valencia,2
2018,29,16 Mar 18,Ciutat de Valencia,Levante,Levante.jpg,Eibar,Eibar.jpg,2,1,Levante,1
2018,29,17 Mar 18,Mestalla,Valencia,Valencia.jpg,Alavés,Alavés.jpg,3,1,Valencia,1
2018,29,17 Mar 18,Benito Villamarín,Real Betis,Real Betis.jpg,Espanyol,Espanyol.jpg,3,0,Real Betis,1
2018,29,17 Mar 18,Anoeta,Sociedad,Sociedad.jpg,Getafe,Getafe.jpg,1,2,Getafe,2
2018,29,18 Mar 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Girona,Girona.jpg,6,3,Real Madrid,1
2018,29,17 Mar 18,Municipal Riazor,Deportivo,Deportivo.jpg,Las Palmas,Las Palmas.jpg,1,1,Draw,0
2018,29,18 Mar 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Atlético,Atlético.jpg,2,1,Villarreal,1
2018,29,18 Mar 18,Abanca Balaídos,Celta,Celta.jpg,Málaga,Málaga.jpg,0,0,Draw,0
2018,29,18 Mar 18,Camp Nou,Barcelona,Barcelona.jpg,Athletic,Athletic.jpg,2,0,Barcelona,1
2018,29,18 Mar 18,Municipal de Butarque,Leganés,Leganés.jpg,Sevilla,Sevilla.jpg,2,1,Leganés,1
2018,30,01 Abr 18,RCDE Stadium,Espanyol,Espanyol.jpg,Alavés,Alavés.jpg,0,0,Draw,0
2018,30,02 Abr 18,Coliseum Alfonso Pérez,Getafe,Getafe.jpg,Real Betis,Real Betis.jpg,0,1,Real Betis,2
2018,30,01 Abr 18,Municipal de Ipurua,Eibar,Eibar.jpg,Sociedad,Sociedad.jpg,0,0,Draw,0
2018,30,31 Mar 18,Municipal Montilivi,Girona,Girona.jpg,Levante,Levante.jpg,1,1,Draw,0
2018,30,31 Mar 18,Gran Canaria,Las Palmas,Las Palmas.jpg,Real Madrid,Real Madrid.jpg,0,3,Real Madrid,2
2018,30,01 Abr 18,Wanda Metropolitano,Atlético,Atlético.jpg,Deportivo,Deportivo.jpg,1,0,Atlético,1
2018,30,01 Abr 18,La Rosaleda,Málaga,Málaga.jpg,Villarreal,Villarreal.jpg,1,0,Málaga,1
2018,30,31 Mar 18,San Mamés,Athletic,Athletic.jpg,Celta,Celta.jpg,1,1,Draw,0
2018,30,31 Mar 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Barcelona,Barcelona.jpg,2,2,Draw,0
2018,30,01 Abr 18,Municipal de Butarque,Leganés,Leganés.jpg,Valencia,Valencia.jpg,0,1,Valencia,2
2018,31,08 Abr 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Atlético,Atlético.jpg,1,1,Draw,0
2018,31,08 Abr 18,Mestalla,Valencia,Valencia.jpg,Espanyol,Espanyol.jpg,1,0,Valencia,1
2018,31,07 Abr 18,Mendizorroza,Alavés,Alavés.jpg,Getafe,Getafe.jpg,2,0,Alavés,1
2018,31,07 Abr 18,Benito Villamarín,Real Betis,Real Betis.jpg,Eibar,Eibar.jpg,2,0,Real Betis,1
2018,31,08 Abr 18,Anoeta,Sociedad,Sociedad.jpg,Girona,Girona.jpg,5,0,Sociedad,1
2018,31,08 Abr 18,Ciutat de Valencia,Levante,Levante.jpg,Las Palmas,Las Palmas.jpg,2,1,Levante,1
2018,31,06 Abr 18,Municipal Riazor,Deportivo,Deportivo.jpg,Málaga,Málaga.jpg,3,2,Deportivo,1
2018,31,09 Abr 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Athletic,Athletic.jpg,1,3,Athletic,2
2018,31,07 Abr 18,Abanca Balaídos,Celta,Celta.jpg,Sevilla,Sevilla.jpg,4,0,Celta,1
2018,31,07 Abr 18,Camp Nou,Barcelona,Barcelona.jpg,Leganés,Leganés.jpg,3,1,Barcelona,1
2018,32,15 Abr 18,Coliseum Alfonso Pérez,Getafe,Getafe.jpg,Espanyol,Espanyol.jpg,1,0,Getafe,1
2018,32,15 Abr 18,Municipal de Ipurua,Eibar,Eibar.jpg,Alavés,Alavés.jpg,0,1,Alavés,2
2018,32,13 Abr 18,Municipal Montilivi,Girona,Girona.jpg,Real Betis,Real Betis.jpg,0,1,Real Betis,2
2018,32,14 Abr 18,Gran Canaria,Las Palmas,Las Palmas.jpg,Sociedad,Sociedad.jpg,0,1,Sociedad,2
2018,32,14 Abr 18,Camp Nou,Barcelona,Barcelona.jpg,Valencia,Valencia.jpg,2,1,Barcelona,1
2018,32,15 Abr 18,Wanda Metropolitano,Atlético,Atlético.jpg,Levante,Levante.jpg,3,0,Atlético,1
2018,32,14 Abr 18,Municipal de Butarque,Leganés,Leganés.jpg,Celta,Celta.jpg,1,0,Leganés,1
2018,32,15 Abr 18,La Rosaleda,Málaga,Málaga.jpg,Real Madrid,Real Madrid.jpg,1,2,Real Madrid,2
2018,32,14 Abr 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Villarreal,Villarreal.jpg,2,2,Draw,0
2018,32,14 Abr 18,San Mamés,Athletic,Athletic.jpg,Deportivo,Deportivo.jpg,2,3,Deportivo,2
2018,33,18 Abr 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Athletic,Athletic.jpg,1,1,Draw,0
2018,33,18 Abr 18,Mestalla,Valencia,Valencia.jpg,Getafe,Getafe.jpg,1,2,Getafe,2
2018,33,18 Abr 18,RCDE Stadium,Espanyol,Espanyol.jpg,Eibar,Eibar.jpg,0,1,Eibar,2
2018,33,19 Abr 18,Mendizorroza,Alavés,Alavés.jpg,Girona,Girona.jpg,1,2,Girona,2
2018,33,19 Abr 18,Benito Villamarín,Real Betis,Real Betis.jpg,Las Palmas,Las Palmas.jpg,1,0,Real Betis,1
2018,33,19 Abr 18,Anoeta,Sociedad,Sociedad.jpg,Atlético,Atlético.jpg,3,0,Sociedad,1
2018,33,19 Abr 18,Ciutat de Valencia,Levante,Levante.jpg,Málaga,Málaga.jpg,1,0,Levante,1
2018,33,17 Abr 18,Municipal Riazor,Deportivo,Deportivo.jpg,Sevilla,Sevilla.jpg,0,0,Draw,0
2018,33,17 Abr 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Leganés,Leganés.jpg,2,1,Villarreal,1
2018,33,17 Abr 18,Abanca Balaídos,Celta,Celta.jpg,Barcelona,Barcelona.jpg,2,2,Draw,0
2018,34,09 May 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Real Madrid,Real Madrid.jpg,3,2,Sevilla,1
2018,34,21 Abr 18,Municipal de Ipurua,Eibar,Eibar.jpg,Getafe,Getafe.jpg,0,1,Getafe,2
2018,34,22 Abr 18,Municipal Montilivi,Girona,Girona.jpg,Espanyol,Espanyol.jpg,0,2,Espanyol,2
2018,34,22 Abr 18,Gran Canaria,Las Palmas,Las Palmas.jpg,Alavés,Alavés.jpg,0,4,Alavés,2
2018,34,22 Abr 18,Wanda Metropolitano,Atlético,Atlético.jpg,Real Betis,Real Betis.jpg,0,0,Draw,0
2018,34,22 Abr 18,La Rosaleda,Málaga,Málaga.jpg,Sociedad,Sociedad.jpg,2,0,Málaga,1
2018,34,23 Abr 18,San Mamés,Athletic,Athletic.jpg,Levante,Levante.jpg,1,3,Levante,2
2018,34,20 Abr 18,Municipal de Butarque,Leganés,Leganés.jpg,Deportivo,Deportivo.jpg,0,0,Draw,0
2018,34,09 May 18,Camp Nou,Barcelona,Barcelona.jpg,Villarreal,Villarreal.jpg,5,1,Barcelona,1
2018,34,21 Abr 18,Abanca Balaídos,Celta,Celta.jpg,Valencia,Valencia.jpg,1,1,Draw,0
2018,35,28 Abr 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Leganés,Leganés.jpg,2,1,Real Madrid,1
2018,35,28 Abr 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Celta,Celta.jpg,4,1,Villarreal,1
2018,35,29 Abr 18,Mestalla,Valencia,Valencia.jpg,Eibar,Eibar.jpg,0,0,Draw,0
2018,35,29 Abr 18,Municipal Riazor,Deportivo,Deportivo.jpg,Barcelona,Barcelona.jpg,2,4,Barcelona,2
2018,35,29 Abr 18,Coliseum Alfonso Pérez,Getafe,Getafe.jpg,Girona,Girona.jpg,1,1,Draw,0
2018,35,28 Abr 18,RCDE Stadium,Espanyol,Espanyol.jpg,Las Palmas,Las Palmas.jpg,1,1,Draw,0
2018,35,27 Abr 18,Ciutat de Valencia,Levante,Levante.jpg,Sevilla,Sevilla.jpg,2,1,Levante,1
2018,35,30 Abr 18,Benito Villamarín,Real Betis,Real Betis.jpg,Málaga,Málaga.jpg,2,1,Real Betis,1
2018,35,28 Abr 18,Anoeta,Sociedad,Sociedad.jpg,Athletic,Athletic.jpg,3,1,Sociedad,1
2018,35,29 Abr 18,Mendizorroza,Alavés,Alavés.jpg,Atlético,Atlético.jpg,0,1,Atlético,2
2018,36,06 May 18,Camp Nou,Barcelona,Barcelona.jpg,Real Madrid,Real Madrid.jpg,2,2,Draw,0
2018,36,07 May 18,Municipal de Butarque,Leganés,Leganés.jpg,Levante,Levante.jpg,0,3,Levante,2
2018,36,05 May 18,Municipal Montilivi,Girona,Girona.jpg,Eibar,Eibar.jpg,1,4,Eibar,2
2018,36,06 May 18,Gran Canaria,Las Palmas,Las Palmas.jpg,Getafe,Getafe.jpg,0,1,Getafe,2
2018,36,06 May 18,Wanda Metropolitano,Atlético,Atlético.jpg,Espanyol,Espanyol.jpg,0,2,Espanyol,2
2018,36,06 May 18,La Rosaleda,Málaga,Málaga.jpg,Alavés,Alavés.jpg,0,3,Alavés,2
2018,36,05 May 18,San Mamés,Athletic,Athletic.jpg,Real Betis,Real Betis.jpg,2,0,Athletic,1
2018,36,04 May 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Sociedad,Sociedad.jpg,1,0,Sevilla,1
2018,36,05 May 18,Abanca Balaídos,Celta,Celta.jpg,Deportivo,Deportivo.jpg,1,1,Draw,0
2018,36,05 May 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Valencia,Valencia.jpg,1,0,Villarreal,1
2018,37,12 May 18,Benito Villamarín,Real Betis,Real Betis.jpg,Sevilla,Sevilla.jpg,2,2,Draw,0
2018,37,13 May 18,Ciutat de Valencia,Levante,Levante.jpg,Barcelona,Barcelona.jpg,5,4,Levante,1
2018,37,12 May 18,Municipal Montilivi,Girona,Girona.jpg,Valencia,Valencia.jpg,0,1,Valencia,2
2018,37,12 May 18,Municipal de Ipurua,Eibar,Eibar.jpg,Las Palmas,Las Palmas.jpg,1,0,Eibar,1
2018,37,12 May 18,Coliseum Alfonso Pérez,Getafe,Getafe.jpg,Atlético,Atlético.jpg,0,1,Atlético,2
2018,37,13 May 18,RCDE Stadium,Espanyol,Espanyol.jpg,Málaga,Málaga.jpg,4,1,Espanyol,1
2018,37,12 May 18,Mendizorroza,Alavés,Alavés.jpg,Athletic,Athletic.jpg,3,1,Alavés,1
2018,37,12 May 18,Anoeta,Sociedad,Sociedad.jpg,Leganés,Leganés.jpg,3,2,Sociedad,1
2018,37,12 May 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Celta,Celta.jpg,6,0,Real Madrid,1
2018,37,12 May 18,Municipal Riazor,Deportivo,Deportivo.jpg,Villarreal,Villarreal.jpg,2,4,Villarreal,2
2018,38,19 May 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Real Madrid,Real Madrid.jpg,2,2,Draw,0
2018,38,20 May 18,Mestalla,Valencia,Valencia.jpg,Deportivo,Deportivo.jpg,2,1,Valencia,1
2018,38,19 May 18,Municipal de Butarque,Leganés,Leganés.jpg,Real Betis,Real Betis.jpg,3,2,Leganés,1
2018,38,20 May 18,Camp Nou,Barcelona,Barcelona.jpg,Sociedad,Sociedad.jpg,1,0,Barcelona,1
2018,38,19 May 18,Abanca Balaídos,Celta,Celta.jpg,Levante,Levante.jpg,4,2,Celta,1
2018,38,19 May 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Alavés,Alavés.jpg,1,0,Sevilla,1
2018,38,20 May 18,San Mamés,Athletic,Athletic.jpg,Espanyol,Espanyol.jpg,0,1,Espanyol,2
2018,38,19 May 18,La Rosaleda,Málaga,Málaga.jpg,Getafe,Getafe.jpg,0,1,Getafe,2
2018,38,20 May 18,Wanda Metropolitano,Atlético,Atlético.jpg,Eibar,Eibar.jpg,2,2,Draw,0
2018,38,19 May 18,Gran Canaria,Las Palmas,Las Palmas.jpg,Girona,Girona.jpg,1,2,Girona,2
2019,1,20 Ago 18,San Mamés,Athletic,Athletic.jpg,Leganés,Leganés.jpg,2,1,Athletic,1
2019,1,18 Ago 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Sociedad,Sociedad.jpg,1,2,Sociedad,2
2019,1,19 Ago 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Getafe,Getafe.jpg,2,0,Real Madrid,1
2019,1,20 Ago 18,Mestalla,Valencia,Valencia.jpg,Atlético,Atlético.jpg,1,1,Draw,0
2019,1,18 Ago 18,Camp Nou,Barcelona,Barcelona.jpg,Alavés,Alavés.jpg,3,0,Barcelona,1
2019,1,19 Ago 18,Vallecas,Rayo,Rayo.jpg,Sevilla,Sevilla.jpg,1,4,Sevilla,2
2019,1,17 Ago 18,Municipal Montilivi,Girona,Girona.jpg,Real,Real.jpg,0,0,Draw,0
2019,1,19 Ago 18,Municipal de Ipurua,Eibar,Eibar.jpg,Huesca,Huesca.jpg,1,2,Huesca,2
2019,1,18 Ago 18,Abanca Balaídos,Celta,Celta.jpg,Espanyol,Espanyol.jpg,1,1,Draw,0
2019,1,17 Ago 18,Benito Villamarín,Real Betis,Real Betis.jpg,Levante,Levante.jpg,0,3,Levante,2
2019,2,25 Ago 18,Mendizorroza,Alavés,Alavés.jpg,Real Betis,Real Betis.jpg,0,0,Draw,0
2019,2,27 Ago 18,San Mamés,Athletic,Athletic.jpg,Huesca,Huesca.jpg,2,2,Draw,0
2019,2,25 Ago 18,Wanda Metropolitano,Atlético,Atlético.jpg,Rayo,Rayo.jpg,1,0,Atlético,1
2019,2,26 Ago 18,RCDE Stadium,Espanyol,Espanyol.jpg,Valencia,Valencia.jpg,2,0,Espanyol,1
2019,2,26 Ago 18,Municipal Montilivi,Girona,Girona.jpg,Real Madrid,Real Madrid.jpg,1,4,Real Madrid,2
2019,2,24 Ago 18,Municipal de Butarque,Leganés,Leganés.jpg,Sociedad,Sociedad.jpg,2,2,Draw,0
2019,2,26 Ago 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Villarreal,Villarreal.jpg,0,0,Draw,0
2019,2,25 Ago 18,Municipal José Zorrilla,Real,Real.jpg,Barcelona,Barcelona.jpg,0,1,Barcelona,2
2019,2,27 Ago 18,Ciutat de Valencia,Levante,Levante.jpg,Celta,Celta.jpg,1,2,Celta,2
2019,2,24 Ago 18,Coliseum Alfonso Pérez,Getafe,Getafe.jpg,Eibar,Eibar.jpg,2,0,Getafe,1
2019,3,02 Sep 18,Mendizorroza,Alavés,Alavés.jpg,Espanyol,Espanyol.jpg,2,1,Alavés,1
2019,3,02 Sep 18,Camp Nou,Barcelona,Barcelona.jpg,Huesca,Huesca.jpg,8,2,Barcelona,1
2019,3,02 Sep 18,Benito Villamarín,Real Betis,Real Betis.jpg,Sevilla,Sevilla.jpg,1,0,Real Betis,1
2019,3,31 Ago 18,Municipal de Ipurua,Eibar,Eibar.jpg,Sociedad,Sociedad.jpg,2,1,Eibar,1
2019,3,31 Ago 18,Coliseum Alfonso Pérez,Getafe,Getafe.jpg,Real,Real.jpg,0,0,Draw,0
2019,3,02 Sep 18,Ciutat de Valencia,Levante,Levante.jpg,Valencia,Valencia.jpg,2,2,Draw,0
2019,3,24 Oct 18,Vallecas,Rayo,Rayo.jpg,Athletic,Athletic.jpg,1,1,Draw,0
2019,3,01 Sep 18,Abanca Balaídos,Celta,Celta.jpg,Atlético,Atlético.jpg,2,0,Celta,1
2019,3,31 Ago 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Girona,Girona.jpg,0,1,Girona,2
2019,3,01 Sep 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Leganés,Leganés.jpg,4,1,Real Madrid,1
2019,4,15 Sep 18,San Mamés,Athletic,Athletic.jpg,Real Madrid,Real Madrid.jpg,1,1,Draw,0
2019,4,15 Sep 18,Wanda Metropolitano,Atlético,Atlético.jpg,Eibar,Eibar.jpg,1,1,Draw,0
2019,4,16 Sep 18,RCDE Stadium,Espanyol,Espanyol.jpg,Levante,Levante.jpg,1,0,Espanyol,1
2019,4,14 Sep 18,El Alcoraz,Huesca,Huesca.jpg,Rayo,Rayo.jpg,0,1,Rayo,2
2019,4,16 Sep 18,Municipal de Butarque,Leganés,Leganés.jpg,Villarreal,Villarreal.jpg,0,1,Villarreal,2
2019,4,16 Sep 18,Municipal José Zorrilla,Real,Real.jpg,Alavés,Alavés.jpg,0,1,Alavés,2
2019,4,15 Sep 18,Anoeta,Sociedad,Sociedad.jpg,Barcelona,Barcelona.jpg,1,2,Barcelona,2
2019,4,15 Sep 18,Mestalla,Valencia,Valencia.jpg,Real Betis,Real Betis.jpg,0,0,Draw,0
2019,4,17 Sep 18,Municipal Montilivi,Girona,Girona.jpg,Celta,Celta.jpg,3,2,Girona,1
2019,4,16 Sep 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Getafe,Getafe.jpg,0,2,Getafe,2
2019,5,23 Sep 18,Camp Nou,Barcelona,Barcelona.jpg,Girona,Girona.jpg,2,2,Draw,0
2019,5,22 Sep 18,Abanca Balaídos,Celta,Celta.jpg,Real,Real.jpg,3,3,Draw,0
2019,5,22 Sep 18,Municipal de Ipurua,Eibar,Eibar.jpg,Leganés,Leganés.jpg,1,0,Eibar,1
2019,5,21 Sep 18,El Alcoraz,Huesca,Huesca.jpg,Sociedad,Sociedad.jpg,0,1,Sociedad,2
2019,5,23 Sep 18,Ciutat de Valencia,Levante,Levante.jpg,Sevilla,Sevilla.jpg,2,6,Sevilla,2
2019,5,22 Sep 18,Vallecas,Rayo,Rayo.jpg,Alavés,Alavés.jpg,1,5,Alavés,2
2019,5,23 Sep 18,Benito Villamarín,Real Betis,Real Betis.jpg,Athletic,Athletic.jpg,2,2,Draw,0
2019,5,22 Sep 18,Coliseum Alfonso Pérez,Getafe,Getafe.jpg,Atlético,Atlético.jpg,0,2,Atlético,2
2019,5,22 Sep 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Espanyol,Espanyol.jpg,1,0,Real Madrid,1
2019,5,23 Sep 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Valencia,Valencia.jpg,0,0,Draw,0
2019,6,27 Sep 18,Mendizorroza,Alavés,Alavés.jpg,Getafe,Getafe.jpg,1,1,Draw,0
2019,6,26 Sep 18,San Mamés,Athletic,Athletic.jpg,Villarreal,Villarreal.jpg,0,3,Villarreal,2
2019,6,25 Sep 18,Wanda Metropolitano,Atlético,Atlético.jpg,Huesca,Huesca.jpg,3,0,Atlético,1
2019,6,26 Sep 18,Municipal de Butarque,Leganés,Leganés.jpg,Barcelona,Barcelona.jpg,2,1,Leganés,1
2019,6,27 Sep 18,Municipal Montilivi,Girona,Girona.jpg,Real Betis,Real Betis.jpg,0,1,Real Betis,2
2019,6,26 Sep 18,Mestalla,Valencia,Valencia.jpg,Celta,Celta.jpg,1,1,Draw,0
2019,6,25 Sep 18,RCDE Stadium,Espanyol,Espanyol.jpg,Eibar,Eibar.jpg,1,0,Espanyol,1
2019,6,27 Sep 18,Municipal José Zorrilla,Real,Real.jpg,Levante,Levante.jpg,2,1,Real,1
2019,6,25 Sep 18,Anoeta,Sociedad,Sociedad.jpg,Rayo,Rayo.jpg,2,2,Draw,0
2019,6,26 Sep 18,Ramón Sánchez Pizjuán,Sevilla,Sevilla.jpg,Real Madrid,Real Madrid.jpg,3,0,Sevilla,1
2019,7,30 Sep 18,Benito Villamarín,Real Betis,Real Betis.jpg,Leganés,Leganés.jpg,1,0,Real Betis,1
2019,7,01 Oct 18,Abanca Balaídos,Celta,Celta.jpg,Getafe,Getafe.jpg,1,1,Draw,0
2019,7,29 Sep 18,Municipal de Ipurua,Eibar,Eibar.jpg,Sevilla,Sevilla.jpg,1,3,Sevilla,2
2019,7,29 Sep 18,Anoeta,Sociedad,Sociedad.jpg,Valencia,Valencia.jpg,0,1,Valencia,2
2019,7,29 Sep 18,Santiago Bernabéu,Real Madrid,Real Madrid.jpg,Atlético,Atlético.jpg,0,0,Draw,0
2019,7,30 Sep 18,Ciutat de Valencia,Levante,Levante.jpg,Alavés,Alavés.jpg,2,1,Levante,1
2019,7,29 Sep 18,Camp Nou,Barcelona,Barcelona.jpg,Athletic,Athletic.jpg,1,1,Draw,0
2019,7,28 Sep 18,Vallecas,Rayo,Rayo.jpg,Espanyol,Espanyol.jpg,2,2,Draw,0
2019,7,30 Sep 18,El Alcoraz,Huesca,Huesca.jpg,Girona,Girona.jpg,1,1,Draw,0
2019,7,30 Sep 18,Estadio de la Cerámica,Villarreal,Villarreal.jpg,Real,Real.jpg,0,1,Real,2
2019,8,06 Oct 18,Mendizorroza,Alavés,Alavés.jpg,Real Madrid,Real Madrid.jpg,1,0,Alavés,1
2019,8,05 Oct 18,San Mamés,Athletic,Athletic.jpg,Sociedad,Sociedad.jpg,1,3,Sociedad,2
